MBD2	ENHA_8_128521000_128522000_HINFP
WWP1	ENHA_8_127891000_127892000_KLF2
WWP1	ENHA_8_127891000_127892000_KLF5
WWP1	ENHA_8_127839000_127840000_SMAD5
SMURF2	ENHA_8_128343000_128344000_KLF5
SMURF2	ENHA_8_127942000_127943000_SMAD5
SMURF2	ENHA_8_127839000_127840000_SMAD5
SNW1	ENHA_8_128114000_128115000_RBPJ
JUNB	ENHA_8_128531000_128532000_ATF7
JUNB	ENHA_8_128531000_128532000_ATF3
JUNB	ENHA_8_128521000_128522000_ATF2
JUNB	ENHA_8_128506000_128507000_ATF7
JUNB	ENHA_8_128506000_128507000_ATF3
JUNB	ENHA_8_128343000_128344000_ATF2
JUNB	ENHA_8_128343000_128344000_ATF4
JUNB	ENHA_8_128293000_128294000_ATF2
JUNB	ENHA_8_128293000_128294000_ATF4
JUNB	ENHA_8_128292000_128293000_ATF4
JUNB	ENHA_8_128230000_128231000_EGR1
JUNB	ENHA_8_128230000_128231000_ATF4
JUNB	ENHA_8_128146000_128147000_HOXA7
JUNB	ENHA_8_128145000_128146000_ATF4
JUNB	ENHA_8_127965000_127966000_ATF7
JUNB	ENHA_8_127965000_127966000_ATF3
JUNB	ENHA_8_127965000_127966000_ATF2
JUNB	ENHA_8_127946000_127947000_ATF3
JUNB	ENHA_8_127936000_127937000_ATF3
JUNB	ENHA_8_127936000_127937000_ATF2
JUNB	ENHA_8_127926000_127927000_ATF7
JUNB	ENHA_8_127926000_127927000_ATF3
JUNB	ENHA_8_127926000_127927000_ATF2
JUNB	ENHA_8_127896000_127897000_ATF2
FOSL2	ENHA_8_128531000_128532000_ATF7
FOSL2	ENHA_8_128521000_128522000_ATF2
FOSL2	ENHA_8_128506000_128507000_ATF7
FOSL2	ENHA_8_128343000_128344000_ATF2
FOSL2	ENHA_8_128293000_128294000_ATF2
FOSL2	ENHA_8_128230000_128231000_EGR1
FOSL2	ENHA_8_127965000_127966000_ATF7
FOSL2	ENHA_8_127965000_127966000_ATF2
FOSL2	ENHA_8_127936000_127937000_ATF2
FOSL2	ENHA_8_127926000_127927000_ATF7
FOSL2	ENHA_8_127926000_127927000_ATF2
FOSL2	ENHA_8_127896000_127897000_ATF2
NFATC2	ENHA_8_128230000_128231000_EGR1
SKP2	ENHA_8_128230000_128231000_FOXO3
SKP2	ENHA_8_128116000_128117000_FOXO3
SKP2	ENHA_8_128055000_128056000_ELF4
SKP2	ENHA_8_128031000_128032000_FOXO3
SKP2	ENHA_8_127909000_127910000_FOXO3
XIAP	ENHA_8_128534000_128535000_TCF7L2
XIAP	ENHA_8_128522000_128523000_TCF7L2
XIAP	ENHA_8_128144000_128145000_TCF7L2
XIAP	ENHA_8_128105000_128106000_TCF7L2
XIAP	ENHA_8_128049000_128050000_TCF7L2
XIAP	ENHA_8_127883000_127884000_TCF7L2
XIAP	ENHA_8_127838000_127839000_TCF7L2
TXN2	ENHA_8_128561000_128562000_NR3C1
TXN2	ENHA_8_128521000_128522000_NR3C1
TXN2	ENHA_8_128230000_128231000_NR3C1
TXN2	ENHA_8_128229000_128230000_NR3C1
TXN2	ENHA_8_128227000_128228000_NR3C1
TXN2	ENHA_8_128146000_128147000_NR3C1
TXN2	ENHA_8_128134000_128135000_NR3C1
TXN2	ENHA_8_128105000_128106000_NR3C1
TXN2	ENHA_8_127964000_127965000_NR3C1
TXN2	ENHA_8_127939000_127940000_NR3C1
TXN2	ENHA_8_127838000_127839000_NR3C1
NUP62	ENHA_8_128574000_128575000_HSF2
NUP62	ENHA_8_128533000_128534000_PBX2
NUP62	ENHA_8_128344000_128345000_PBX2
NUP62	ENHA_8_128344000_128345000_HSF2
NUP62	ENHA_8_128284000_128285000_HSF2
NUP62	ENHA_8_128144000_128145000_PBX2
NUP62	ENHA_8_128134000_128135000_HSF2
NUP62	ENHA_8_128115000_128116000_PBX2
NUP62	ENHA_8_128106000_128107000_PBX2
NUP62	ENHA_8_128105000_128106000_HSF2
NUP62	ENHA_8_128054000_128055000_THAP1
NUP62	ENHA_8_127970000_127971000_PBX2
NUP62	ENHA_8_127965000_127966000_THAP1
NUP62	ENHA_8_127938000_127939000_THAP1
NUP62	ENHA_8_127927000_127928000_THAP1
NUP62	ENHA_8_127909000_127910000_PBX2
NUP62	ENHA_8_127909000_127910000_HSF2
NUP62	ENHA_8_127907000_127908000_PBX2
NUP62	ENHA_8_127896000_127897000_PBX2
NUP62	ENHA_8_127891000_127892000_HSF2
NUP62	ENHA_8_127838000_127839000_PBX2
NUP62	ENHA_8_127838000_127839000_HSF2
BCOR	ENHA_8_128598000_128599000_TCF3
BCOR	ENHA_8_128574000_128575000_TCF3
BCOR	ENHA_8_128521000_128522000_TCF3
BCOR	ENHA_8_128292000_128293000_TCF3
BCOR	ENHA_8_127964000_127965000_TCF3
BCOR	ENHA_8_127944000_127945000_TCF3
BCOR	ENHA_8_127927000_127928000_TCF3
BCOR	ENHA_8_127926000_127927000_TCF3
BCOR	ENHA_8_127896000_127897000_TCF3
DROSHA	ENHA_8_127942000_127943000_SMAD5
DROSHA	ENHA_8_127839000_127840000_SMAD5
NFKB1	ENHA_8_128566000_128567000_ELF3
NFKB1	ENHA_8_128561000_128562000_NR3C1
NFKB1	ENHA_8_128344000_128345000_REL
NFKB1	ENHA_8_128230000_128231000_NR3C1
NFKB1	ENHA_8_128229000_128230000_NR3C1
NFKB1	ENHA_8_128227000_128228000_NR3C1
NFKB1	ENHA_8_128134000_128135000_ELF3
NFKB1	ENHA_8_128134000_128135000_NR3C1
NFKB1	ENHA_8_128105000_128106000_NR3C1
NFKB1	ENHA_8_128056000_128057000_ELF3
NFKB1	ENHA_8_128055000_128056000_ETS1
NFKB1	ENHA_8_127964000_127965000_NR3C1
NFKB1	ENHA_8_127948000_127949000_NFKB2
NFKB1	ENHA_8_127943000_127944000_ELF3
NFKB1	ENHA_8_127908000_127909000_REL
NFKB1	ENHA_8_127838000_127839000_NR3C1
FOXM1	ENHA_8_128534000_128535000_TCF7L2
FOXM1	ENHA_8_128522000_128523000_TCF7L2
FOXM1	ENHA_8_128144000_128145000_TCF7L2
FOXM1	ENHA_8_128105000_128106000_TCF7L2
FOXM1	ENHA_8_128049000_128050000_TCF7L2
FOXM1	ENHA_8_127883000_127884000_TCF7L2
FOXM1	ENHA_8_127838000_127839000_TCF7L2
CBX5	ENHA_8_128521000_128522000_KLF11
CBX5	ENHA_8_128343000_128344000_ZNF460
CBX5	ENHA_8_128343000_128344000_KLF11
CBX5	ENHA_8_128228000_128229000_ZNF274
CBX5	ENHA_8_128054000_128055000_KLF11
CBX5	ENHA_8_127944000_127945000_ZNF460
CBX5	ENHA_8_127944000_127945000_KLF11
CBX5	ENHA_8_127940000_127941000_ZNF460
CBX5	ENHA_8_127940000_127941000_ZNF274
CBX5	ENHA_8_127936000_127937000_ZNF460
CBX5	ENHA_8_127936000_127937000_KLF11
CBX5	ENHA_8_127926000_127927000_ZNF460
CBX5	ENHA_8_127926000_127927000_ZNF274
CBX5	ENHA_8_127911000_127912000_ZNF274
CBX5	ENHA_8_127891000_127892000_KLF11
CBX5	ENHA_8_127838000_127839000_ZNF274
CBX5	PROM_ZNF460
E2F3	ENHA_8_128054000_128055000_TFE3
E2F3	ENHA_8_127943000_127944000_TFE3
E2F3	ENHA_8_127942000_127943000_TFE3
E2F3	ENHA_8_127937000_127938000_TFE3
YAF2	ENHA_8_128343000_128344000_E2F6
RYBP	ENHA_8_128343000_128344000_E2F6
CDK6	ENHA_8_128599000_128600000_NFATC3
CDK6	ENHA_8_128574000_128575000_SOX10
CDK6	ENHA_8_128574000_128575000_HSF1
CDK6	ENHA_8_128534000_128535000_MZF1
CDK6	ENHA_8_128531000_128532000_SOX10
CDK6	ENHA_8_128506000_128507000_NFATC3
CDK6	ENHA_8_128344000_128345000_NFATC3
CDK6	ENHA_8_128344000_128345000_MZF1
CDK6	ENHA_8_128344000_128345000_HSF1
CDK6	ENHA_8_128343000_128344000_SOX10
CDK6	ENHA_8_128284000_128285000_NFATC3
CDK6	ENHA_8_128284000_128285000_HSF1
CDK6	ENHA_8_128230000_128231000_FOXO3
CDK6	ENHA_8_128228000_128229000_NFATC3
CDK6	ENHA_8_128134000_128135000_HSF1
CDK6	ENHA_8_128116000_128117000_SOX10
CDK6	ENHA_8_128116000_128117000_FOXO3
CDK6	ENHA_8_128068000_128069000_MZF1
CDK6	ENHA_8_128057000_128058000_SOX10
CDK6	ENHA_8_128053000_128054000_MZF1
CDK6	ENHA_8_128031000_128032000_FOXO3
CDK6	ENHA_8_127946000_127947000_NFATC3
CDK6	ENHA_8_127939000_127940000_HSF1
CDK6	ENHA_8_127936000_127937000_NFATC3
CDK6	ENHA_8_127927000_127928000_HSF1
CDK6	ENHA_8_127909000_127910000_HSF1
CDK6	ENHA_8_127909000_127910000_FOXO3
CDK6	ENHA_8_127908000_127909000_SOX10
CDK6	ENHA_8_127891000_127892000_MZF1
CDK6	ENHA_8_127891000_127892000_HSF1
CDK6	ENHA_8_127838000_127839000_HSF1
TEAD2	ENHA_8_128598000_128599000_HOXB13
TEAD2	ENHA_8_128561000_128562000_NR3C1
TEAD2	ENHA_8_128533000_128534000_HOXB13
TEAD2	ENHA_8_128532000_128533000_HOXB13
TEAD2	ENHA_8_128531000_128532000_HOXB13
TEAD2	ENHA_8_128531000_128532000_POU2F2
TEAD2	ENHA_8_128531000_128532000_ATF3
TEAD2	ENHA_8_128522000_128523000_HOXB13
TEAD2	ENHA_8_128521000_128522000_NR3C1
TEAD2	ENHA_8_128506000_128507000_NR2F1
TEAD2	ENHA_8_128506000_128507000_USF2
TEAD2	ENHA_8_128506000_128507000_ATF3
TEAD2	ENHA_8_128292000_128293000_TFCP2
TEAD2	ENHA_8_128284000_128285000_POU2F2
TEAD2	ENHA_8_128284000_128285000_NR2F1
TEAD2	ENHA_8_128230000_128231000_NR3C1
TEAD2	ENHA_8_128229000_128230000_NR3C1
TEAD2	ENHA_8_128228000_128229000_USF2
TEAD2	ENHA_8_128227000_128228000_POU2F2
TEAD2	ENHA_8_128227000_128228000_NR3C1
TEAD2	ENHA_8_128146000_128147000_POU2F2
TEAD2	ENHA_8_128146000_128147000_NR3C1
TEAD2	ENHA_8_128144000_128145000_HOXB13
TEAD2	ENHA_8_128134000_128135000_HOXB13
TEAD2	ENHA_8_128134000_128135000_NR3C1
TEAD2	ENHA_8_128116000_128117000_NR2F1
TEAD2	ENHA_8_128116000_128117000_FOXK2
TEAD2	ENHA_8_128105000_128106000_POU2F2
TEAD2	ENHA_8_128105000_128106000_NR3C1
TEAD2	ENHA_8_128056000_128057000_HOXB13
TEAD2	ENHA_8_128056000_128057000_FOXK2
TEAD2	ENHA_8_128054000_128055000_POU2F2
TEAD2	ENHA_8_128054000_128055000_NR2F1
TEAD2	ENHA_8_128054000_128055000_USF2
TEAD2	ENHA_8_128032000_128033000_NR2F1
TEAD2	ENHA_8_127964000_127965000_HOXB13
TEAD2	ENHA_8_127964000_127965000_POU2F2
TEAD2	ENHA_8_127964000_127965000_NR3C1
TEAD2	ENHA_8_127970000_127971000_HOXB13
TEAD2	ENHA_8_127965000_127966000_ATF3
TEAD2	ENHA_8_127946000_127947000_ATF3
TEAD2	ENHA_8_127942000_127943000_HOXB13
TEAD2	ENHA_8_127942000_127943000_NR2F1
TEAD2	ENHA_8_127939000_127940000_NR3C1
TEAD2	ENHA_8_127938000_127939000_HOXB13
TEAD2	ENHA_8_127938000_127939000_POU2F2
TEAD2	ENHA_8_127937000_127938000_POU2F2
TEAD2	ENHA_8_127937000_127938000_USF2
TEAD2	ENHA_8_127936000_127937000_ATF3
TEAD2	ENHA_8_127926000_127927000_ATF3
TEAD2	ENHA_8_127911000_127912000_POU2F2
TEAD2	ENHA_8_127911000_127912000_NR2F1
TEAD2	ENHA_8_127909000_127910000_HOXB13
TEAD2	ENHA_8_127909000_127910000_FOXK2
TEAD2	ENHA_8_127908000_127909000_USF2
TEAD2	ENHA_8_127891000_127892000_POU2F2
TEAD2	ENHA_8_127891000_127892000_USF2
TEAD2	ENHA_8_127838000_127839000_NR3C1
CREB1	ENHA_8_128599000_128600000_FOXA1
CREB1	ENHA_8_128598000_128599000_FOXA1
CREB1	ENHA_8_128533000_128534000_PBX2
CREB1	ENHA_8_128532000_128533000_FOXA1
CREB1	ENHA_8_128531000_128532000_FOXA1
CREB1	ENHA_8_128522000_128523000_FOXA1
CREB1	ENHA_8_128521000_128522000_NR3C1
CREB1	ENHA_8_128521000_128522000_ATF2
CREB1	ENHA_8_128344000_128345000_PBX2
CREB1	ENHA_8_128343000_128344000_NFIL3
CREB1	ENHA_8_128343000_128344000_ATF2
CREB1	ENHA_8_128293000_128294000_FOXA1
CREB1	ENHA_8_128293000_128294000_ATF2
CREB1	ENHA_8_128292000_128293000_NFIL3
CREB1	ENHA_8_128230000_128231000_NFIL3
CREB1	ENHA_8_128230000_128231000_NR3C1
CREB1	ENHA_8_128229000_128230000_NR3C1
CREB1	ENHA_8_128228000_128229000_FOXA1
CREB1	ENHA_8_128227000_128228000_FOXA1
CREB1	ENHA_8_128227000_128228000_NR3C1
CREB1	ENHA_8_128146000_128147000_NR3C1
CREB1	ENHA_8_128144000_128145000_PBX2
CREB1	ENHA_8_128134000_128135000_NR3C1
CREB1	ENHA_8_128116000_128117000_FOXA1
CREB1	ENHA_8_128115000_128116000_PBX2
CREB1	ENHA_8_128114000_128115000_NFIL3
CREB1	ENHA_8_128105000_128106000_NR3C1
CREB1	ENHA_8_128055000_128056000_FOXA1
CREB1	ENHA_8_128031000_128032000_FOXA1
CREB1	ENHA_8_127964000_127965000_NR3C1
CREB1	ENHA_8_127970000_127971000_PBX2
CREB1	ENHA_8_127944000_127945000_NFIL3
CREB1	ENHA_8_127940000_127941000_FOXA1
CREB1	ENHA_8_127939000_127940000_FOXA1
CREB1	ENHA_8_127939000_127940000_NR3C1
CREB1	ENHA_8_127938000_127939000_FOXA1
CREB1	ENHA_8_127937000_127938000_FOXA1
CREB1	ENHA_8_127936000_127937000_ATF2
CREB1	ENHA_8_127926000_127927000_FOXA1
CREB1	ENHA_8_127926000_127927000_ATF2
CREB1	ENHA_8_127909000_127910000_PBX2
CREB1	ENHA_8_127909000_127910000_FOXA1
CREB1	ENHA_8_127908000_127909000_FOXA1
CREB1	ENHA_8_127907000_127908000_PBX2
CREB1	ENHA_8_127882000_127883000_FOXA1
CREB1	ENHA_8_127838000_127839000_PBX2
CREB1	ENHA_8_127838000_127839000_NR3C1
RFWD2	ENHA_8_128521000_128522000_ETV5
RFWD2	ENHA_8_128146000_128147000_ETV5
RFWD2	ENHA_8_128145000_128146000_ETV1
RFWD2	ENHA_8_128134000_128135000_ETV1
RFWD2	ENHA_8_128057000_128058000_ETV1
RFWD2	ENHA_8_128055000_128056000_ETS1
RFWD2	ENHA_8_128055000_128056000_ETV1
RFWD2	ENHA_8_128032000_128033000_ETV1
RFWD2	ENHA_8_127943000_127944000_ETV5
RFWD2	ENHA_8_127943000_127944000_ETV1
RFWD2	ENHA_8_127940000_127941000_ETV5
RFWD2	ENHA_8_127909000_127910000_ETV1
RFWD2	ENHA_8_127838000_127839000_ETV1
TLE1	ENHA_8_128598000_128599000_TCF4
TLE1	ENHA_8_128574000_128575000_SIX2
TLE1	ENHA_8_128574000_128575000_TCF4
TLE1	ENHA_8_128534000_128535000_LEF1
TLE1	ENHA_8_128522000_128523000_LEF1
TLE1	ENHA_8_128521000_128522000_ATF2
TLE1	ENHA_8_128521000_128522000_TCF4
TLE1	ENHA_8_128343000_128344000_ATF2
TLE1	ENHA_8_128293000_128294000_ATF2
TLE1	ENHA_8_128292000_128293000_TCF4
TLE1	ENHA_8_128284000_128285000_SIX2
TLE1	ENHA_8_128229000_128230000_SIX2
TLE1	ENHA_8_128116000_128117000_LEF1
TLE1	ENHA_8_128114000_128115000_SIX2
TLE1	ENHA_8_128105000_128106000_LEF1
TLE1	ENHA_8_128053000_128054000_SIX2
TLE1	ENHA_8_127965000_127966000_ATF2
TLE1	ENHA_8_127944000_127945000_TCF4
TLE1	ENHA_8_127936000_127937000_ATF2
TLE1	ENHA_8_127927000_127928000_LEF1
TLE1	ENHA_8_127927000_127928000_TCF4
TLE1	ENHA_8_127926000_127927000_ATF2
TLE1	ENHA_8_127926000_127927000_TCF4
TLE1	ENHA_8_127911000_127912000_SIX2
TLE1	ENHA_8_127896000_127897000_LEF1
TLE1	ENHA_8_127896000_127897000_ATF2
TLE1	ENHA_8_127896000_127897000_TCF4
TLE1	ENHA_8_127882000_127883000_LEF1
TLE1	ENHA_8_127838000_127839000_SIX2
TLE1	ENHA_8_127838000_127839000_LEF1
RUNX2	ENHA_8_128292000_128293000_SOX9
RUNX2	ENHA_8_128230000_128231000_SOX9
RUNX2	ENHA_8_128228000_128229000_SOX9
RUNX2	ENHA_8_128105000_128106000_SOX9
RUNX2	ENHA_8_127942000_127943000_SOX9
RUNX2	ENHA_8_127942000_127943000_SMAD5
RUNX2	ENHA_8_127940000_127941000_SOX9
RUNX2	ENHA_8_127927000_127928000_TP73
RUNX2	ENHA_8_127839000_127840000_SMAD5
RELA	ENHA_8_128599000_128600000_USF2
RELA	ENHA_8_128598000_128599000_ZBTB7A
RELA	ENHA_8_128598000_128599000_TCF4
RELA	ENHA_8_128574000_128575000_NFKB2
RELA	ENHA_8_128574000_128575000_TCF4
RELA	ENHA_8_128566000_128567000_ELF3
RELA	ENHA_8_128561000_128562000_GFI1
RELA	ENHA_8_128561000_128562000_NR3C1
RELA	ENHA_8_128534000_128535000_NFKB2
RELA	ENHA_8_128534000_128535000_TWIST1
RELA	ENHA_8_128532000_128533000_GFI1
RELA	ENHA_8_128531000_128532000_ATF3
RELA	ENHA_8_128522000_128523000_TWIST1
RELA	ENHA_8_128521000_128522000_ELF3
RELA	ENHA_8_128521000_128522000_NR3C1
RELA	ENHA_8_128521000_128522000_TCF4
RELA	ENHA_8_128506000_128507000_GFI1
RELA	ENHA_8_128506000_128507000_USF2
RELA	ENHA_8_128506000_128507000_ATF3
RELA	ENHA_8_128506000_128507000_NR4A1
RELA	ENHA_8_128344000_128345000_REL
RELA	ENHA_8_128343000_128344000_TWIST1
RELA	ENHA_8_128293000_128294000_GFI1
RELA	ENHA_8_128292000_128293000_TCF4
RELA	ENHA_8_128230000_128231000_NR3C1
RELA	ENHA_8_128230000_128231000_EGR1
RELA	ENHA_8_128230000_128231000_NR4A1
RELA	ENHA_8_128229000_128230000_TWIST1
RELA	ENHA_8_128229000_128230000_NR3C1
RELA	ENHA_8_128228000_128229000_USF2
RELA	ENHA_8_128228000_128229000_TWIST1
RELA	ENHA_8_128227000_128228000_NR3C1
RELA	ENHA_8_128227000_128228000_IRF5
RELA	ENHA_8_128146000_128147000_NFKB2
RELA	ENHA_8_128146000_128147000_NR3C1
RELA	ENHA_8_128134000_128135000_ELF3
RELA	ENHA_8_128134000_128135000_NR3C1
RELA	ENHA_8_128116000_128117000_NR4A1
RELA	ENHA_8_128115000_128116000_GFI1
RELA	ENHA_8_128115000_128116000_EGR1
RELA	ENHA_8_128106000_128107000_TWIST1
RELA	ENHA_8_128105000_128106000_NR3C1
RELA	ENHA_8_128056000_128057000_ELF3
RELA	ENHA_8_128056000_128057000_NR4A1
RELA	ENHA_8_128054000_128055000_USF2
RELA	ENHA_8_128053000_128054000_TWIST1
RELA	ENHA_8_128032000_128033000_NFKB2
RELA	ENHA_8_128032000_128033000_NR4A1
RELA	ENHA_8_127964000_127965000_NR3C1
RELA	ENHA_8_127946000_127947000_TWIST1
RELA	ENHA_8_127946000_127947000_ATF3
RELA	ENHA_8_127944000_127945000_NFKB2
RELA	ENHA_8_127944000_127945000_ELF3
RELA	ENHA_8_127944000_127945000_TWIST1
RELA	ENHA_8_127944000_127945000_TCF4
RELA	ENHA_8_127943000_127944000_ELF3
RELA	ENHA_8_127943000_127944000_ZBTB7A
RELA	ENHA_8_127942000_127943000_NR4A1
RELA	ENHA_8_127940000_127941000_NFKB2
RELA	ENHA_8_127937000_127938000_USF2
RELA	ENHA_8_127936000_127937000_GFI1
RELA	ENHA_8_127936000_127937000_TWIST1
RELA	ENHA_8_127936000_127937000_ZBTB7A
RELA	ENHA_8_127936000_127937000_ATF3
RELA	ENHA_8_127927000_127928000_TCF4
RELA	ENHA_8_127911000_127912000_NR4A1
RELA	ENHA_8_127909000_127910000_ZBTB7A
RELA	ENHA_8_127909000_127910000_NR4A1
RELA	ENHA_8_127896000_127897000_TCF4
RELA	ENHA_8_127891000_127892000_USF2
RELA	ENHA_8_127891000_127892000_TWIST1
RELA	ENHA_8_127838000_127839000_NR3C1
RELA	ENHA_8_127838000_127839000_NR4A1
ZBTB17	ENHA_8_128561000_128562000_ZBTB7C
ZBTB17	ENHA_8_128521000_128522000_KLF5
ZBTB17	ENHA_8_128344000_128345000_KLF5
ZBTB17	ENHA_8_128343000_128344000_KLF5
ZBTB17	ENHA_8_128075000_128076000_KLF5
ZBTB17	ENHA_8_128054000_128055000_KLF5
ZBTB17	ENHA_8_128053000_128054000_KLF5
ZBTB17	ENHA_8_127939000_127940000_KLF5
ZBTB17	ENHA_8_127936000_127937000_ZBTB7C
ZBTB17	ENHA_8_127936000_127937000_KLF5
ZBTB17	ENHA_8_127908000_127909000_KLF5
ZBTB17	ENHA_8_127891000_127892000_KLF5
SET	ENHA_8_128561000_128562000_NR3C1
SET	ENHA_8_128521000_128522000_NR3C1
SET	ENHA_8_128521000_128522000_KLF5
SET	ENHA_8_128230000_128231000_NR3C1
SET	ENHA_8_128229000_128230000_NR3C1
SET	ENHA_8_128227000_128228000_NR3C1
SET	ENHA_8_128146000_128147000_NR3C1
SET	ENHA_8_128134000_128135000_NR3C1
SET	ENHA_8_128105000_128106000_NR3C1
SET	ENHA_8_128055000_128056000_ELF4
SET	ENHA_8_128054000_128055000_KLF5
SET	ENHA_8_128053000_128054000_KLF5
SET	ENHA_8_127964000_127965000_NR3C1
SET	ENHA_8_127939000_127940000_NR3C1
SET	ENHA_8_127939000_127940000_KLF5
SET	ENHA_8_127908000_127909000_KLF5
SET	ENHA_8_127891000_127892000_KLF5
SET	ENHA_8_127838000_127839000_NR3C1
NCOR1	ENHA_8_128561000_128562000_NR3C1
NCOR1	ENHA_8_128561000_128562000_VDR
NCOR1	ENHA_8_128534000_128535000_FOXK1
NCOR1	ENHA_8_128522000_128523000_REST
NCOR1	ENHA_8_128521000_128522000_NR3C1
NCOR1	ENHA_8_128521000_128522000_KLF5
NCOR1	ENHA_8_128506000_128507000_REST
NCOR1	ENHA_8_128344000_128345000_KLF5
NCOR1	ENHA_8_128343000_128344000_KLF5
NCOR1	ENHA_8_128230000_128231000_NR3C1
NCOR1	ENHA_8_128229000_128230000_NR3C1
NCOR1	ENHA_8_128228000_128229000_MYB
NCOR1	ENHA_8_128228000_128229000_REST
NCOR1	ENHA_8_128227000_128228000_NR3C1
NCOR1	ENHA_8_128227000_128228000_REST
NCOR1	ENHA_8_128146000_128147000_NR3C1
NCOR1	ENHA_8_128134000_128135000_NR3C1
NCOR1	ENHA_8_128116000_128117000_REST
NCOR1	ENHA_8_128116000_128117000_FOXK2
NCOR1	ENHA_8_128114000_128115000_VDR
NCOR1	ENHA_8_128105000_128106000_NR3C1
NCOR1	ENHA_8_128075000_128076000_THRB
NCOR1	ENHA_8_128075000_128076000_KLF5
NCOR1	ENHA_8_128075000_128076000_PPARD
NCOR1	ENHA_8_128056000_128057000_FOXK1
NCOR1	ENHA_8_128056000_128057000_FOXK2
NCOR1	ENHA_8_128055000_128056000_ETV6
NCOR1	ENHA_8_128054000_128055000_KLF5
NCOR1	ENHA_8_128053000_128054000_KLF5
NCOR1	ENHA_8_128049000_128050000_REST
NCOR1	ENHA_8_128032000_128033000_MYB
NCOR1	ENHA_8_128031000_128032000_MYB
NCOR1	ENHA_8_128031000_128032000_VDR
NCOR1	ENHA_8_127964000_127965000_NR3C1
NCOR1	ENHA_8_127965000_127966000_REST
NCOR1	ENHA_8_127948000_127949000_REST
NCOR1	ENHA_8_127946000_127947000_MYB
NCOR1	ENHA_8_127944000_127945000_VDR
NCOR1	ENHA_8_127943000_127944000_VDR
NCOR1	ENHA_8_127939000_127940000_NR3C1
NCOR1	ENHA_8_127939000_127940000_KLF5
NCOR1	ENHA_8_127936000_127937000_KLF5
NCOR1	ENHA_8_127936000_127937000_REST
NCOR1	ENHA_8_127911000_127912000_VDR
NCOR1	ENHA_8_127909000_127910000_FOXK1
NCOR1	ENHA_8_127909000_127910000_FOXK2
NCOR1	ENHA_8_127908000_127909000_KLF5
NCOR1	ENHA_8_127907000_127908000_REST
NCOR1	ENHA_8_127896000_127897000_REST
NCOR1	ENHA_8_127891000_127892000_KLF5
NCOR1	ENHA_8_127883000_127884000_THRB
NCOR1	ENHA_8_127883000_127884000_PPARD
NCOR1	ENHA_8_127839000_127840000_PPARD
NCOR1	ENHA_8_127838000_127839000_NR3C1
NCOR1	ENHA_8_127838000_127839000_REST
WDR5	ENHA_8_128574000_128575000_HSF2
WDR5	ENHA_8_128532000_128533000_POU5F1
WDR5	ENHA_8_128344000_128345000_HSF2
WDR5	ENHA_8_128343000_128344000_POU5F1
WDR5	ENHA_8_128343000_128344000_E2F6
WDR5	ENHA_8_128293000_128294000_POU5F1
WDR5	ENHA_8_128284000_128285000_HSF2
WDR5	ENHA_8_128229000_128230000_POU5F1
WDR5	ENHA_8_128145000_128146000_POU5F1
WDR5	ENHA_8_128134000_128135000_HSF2
WDR5	ENHA_8_128105000_128106000_HSF2
WDR5	ENHA_8_128056000_128057000_POU5F1
WDR5	ENHA_8_127941000_127942000_POU5F1
WDR5	ENHA_8_127909000_127910000_E2F6
WDR5	ENHA_8_127909000_127910000_HSF2
WDR5	ENHA_8_127908000_127909000_POU5F1
WDR5	ENHA_8_127891000_127892000_POU5F1
WDR5	ENHA_8_127891000_127892000_HSF2
WDR5	ENHA_8_127838000_127839000_HSF2
KDM5C	ENHA_8_128522000_128523000_REST
KDM5C	ENHA_8_128506000_128507000_REST
KDM5C	ENHA_8_128228000_128229000_REST
KDM5C	ENHA_8_128227000_128228000_REST
KDM5C	ENHA_8_128116000_128117000_REST
KDM5C	ENHA_8_128049000_128050000_REST
KDM5C	ENHA_8_127965000_127966000_REST
KDM5C	ENHA_8_127948000_127949000_REST
KDM5C	ENHA_8_127936000_127937000_REST
KDM5C	ENHA_8_127907000_127908000_REST
KDM5C	ENHA_8_127896000_127897000_REST
KDM5C	ENHA_8_127838000_127839000_REST
ATAD2	ENHA_8_127944000_127945000_E2F4
CDK2	ENHA_8_128506000_128507000_THAP11
CDK2	ENHA_8_128031000_128032000_THAP11
CDK2	ENHA_8_127944000_127945000_E2F4
CDK2	ENHA_8_127940000_127941000_THAP11
CDK2	ENHA_8_127927000_127928000_THAP11
CDK2	ENHA_8_127882000_127883000_THAP11
CDK4	ENHA_8_128534000_128535000_MZF1
CDK4	ENHA_8_128344000_128345000_MZF1
CDK4	ENHA_8_128068000_128069000_MZF1
CDK4	ENHA_8_128053000_128054000_MZF1
CDK4	ENHA_8_127891000_127892000_MZF1
APP	ENHA_8_128598000_128599000_SP2
APP	ENHA_8_128574000_128575000_SP2
APP	ENHA_8_128566000_128567000_SP2
APP	ENHA_8_128534000_128535000_MXI1
APP	ENHA_8_128522000_128523000_ZNF740
APP	ENHA_8_128521000_128522000_ATF2
APP	ENHA_8_128344000_128345000_ZNF410
APP	ENHA_8_128343000_128344000_ATF2
APP	ENHA_8_128293000_128294000_ATF2
APP	ENHA_8_128284000_128285000_MXI1
APP	ENHA_8_128146000_128147000_SP2
APP	ENHA_8_128144000_128145000_ZNF740
APP	ENHA_8_128144000_128145000_MXI1
APP	ENHA_8_128105000_128106000_MXI1
